image,id,pixel_count,image_fraction
semantic_instance_181.png,4,506,0.00193024
semantic_instance_181.png,5,21565,0.08226395
semantic_instance_181.png,6,9270,0.03536224
semantic_instance_182.png,0,120413,0.45933914
semantic_instance_182.png,1,95697,0.36505508
semantic_instance_182.png,2,2545,0.00970840
semantic_instance_182.png,3,12009,0.04581070
semantic_instance_182.png,4,658,0.00251007
semantic_instance_182.png,5,21487,0.08196640
semantic_instance_182.png,6,9335,0.03561020
semantic_instance_183.png,0,120448,0.45947266
semantic_instance_183.png,1,95791,0.36541367
semantic_instance_183.png,2,2238,0.00853729
semantic_instance_183.png,3,11880,0.04531860
semantic_instance_183.png,4,962,0.00366974
semantic_instance_183.png,5,21431,0.08175278
semantic_instance_183.png,6,9394,0.03583527
semantic_instance_184.png,0,120446,0.45946503
semantic_instance_184.png,1,95730,0.36518097
semantic_instance_184.png,2,1911,0.00728989
semantic_instance_184.png,3,11776,0.04492188
semantic_instance_184.png,4,1422,0.00542450
semantic_instance_184.png,5,21392,0.08160400
semantic_instance_184.png,6,9467,0.03611374
semantic_instance_185.png,0,120401,0.45929337
semantic_instance_185.png,1,95550,0.36449432
semantic_instance_185.png,2,1574,0.00600433
semantic_instance_185.png,3,11680,0.04455566
semantic_instance_185.png,4,1966,0.00749969
semantic_instance_185.png,5,21411,0.08167648
semantic_instance_185.png,6,9562,0.03647614
semantic_instance_186.png,0,120356,0.45912170
semantic_instance_186.png,1,95365,0.36378860
semantic_instance_186.png,2,1362,0.00519562
semantic_instance_186.png,3,11573,0.04414749
semantic_instance_186.png,4,2438,0.00930023
semantic_instance_186.png,5,21405,0.08165359
semantic_instance_186.png,6,9645,0.03679276
semantic_instance_187.png,0,120238,0.45867157
semantic_instance_187.png,1,95065,0.36264420
semantic_instance_187.png,2,1294,0.00493622
semantic_instance_187.png,3,11482,0.04380035
semantic_instance_187.png,4,2843,0.01084518
semantic_instance_187.png,5,21480,0.08193970
semantic_instance_187.png,6,9742,0.03716278
semantic_instance_188.png,0,120091,0.45811081
semantic_instance_188.png,1,94692,0.36122131
semantic_instance_188.png,2,1375,0.00524521
semantic_instance_188.png,3,11394,0.04346466
semantic_instance_188.png,4,3232,0.01232910
semantic_instance_188.png,5,21517,0.08208084
semantic_instance_188.png,6,9843,0.03754807
semantic_instance_189.png,0,119933,0.45750809
semantic_instance_189.png,1,94252,0.35954285
semantic_instance_189.png,2,1581,0.00603104
semantic_instance_189.png,3,11308,0.04313660
semantic_instance_189.png,4,3585,0.01367569
semantic_instance_189.png,5,21538,0.08216095
semantic_instance_189.png,6,9947,0.03794479
semantic_instance_190.png,0,119758,0.45684052
semantic_instance_190.png,1,93770,0.35770416
semantic_instance_190.png,2,1854,0.00707245
semantic_instance_190.png,3,11229,0.04283524
semantic_instance_190.png,4,3929,0.01498795
semantic_instance_190.png,5,21549,0.08220291
semantic_instance_190.png,6,10055,0.03835678
semantic_instance_191.png,0,119497,0.45584488
semantic_instance_191.png,1,93259,0.35575485
semantic_instance_191.png,2,2172,0.00828552
semantic_instance_191.png,3,11163,0.04258347
semantic_instance_191.png,4,4296,0.01638794
semantic_instance_191.png,5,21600,0.08239746
semantic_instance_191.png,6,10157,0.03874588
semantic_instance_192.png,0,119050,0.45413971
semantic_instance_192.png,1,92752,0.35382080
semantic_instance_192.png,2,2625,0.01001358
semantic_instance_192.png,3,11100,0.04234314
semantic_instance_192.png,4,4702,0.01793671
semantic_instance_192.png,5,21649,0.08258438
semantic_instance_192.png,6,10266,0.03916168
semantic_instance_193.png,0,118656,0.45263672
semantic_instance_193.png,1,92255,0.35192490
semantic_instance_193.png,2,3102,0.01183319
semantic_instance_193.png,3,11029,0.04207230
semantic_instance_193.png,4,5033,0.01919937
semantic_instance_193.png,5,21694,0.08275604
semantic_instance_193.png,6,10375,0.03957748
semantic_instance_194.png,0,118266,0.45114899
semantic_instance_194.png,1,91737,0.34994888
semantic_instance_194.png,2,3587,0.01368332
semantic_instance_194.png,3,10968,0.04183960
semantic_instance_194.png,4,5290,0.02017975
semantic_instance_194.png,5,21774,0.08306122
semantic_instance_194.png,6,10522,0.04013824
semantic_instance_195.png,0,117720,0.44906616
semantic_instance_195.png,1,91247,0.34807968
semantic_instance_195.png,2,4118,0.01570892
semantic_instance_195.png,3,10927,0.04168320
semantic_instance_195.png,4,5532,0.02110291
semantic_instance_195.png,5,21924,0.08363342
semantic_instance_195.png,6,10676,0.04072571
semantic_instance_196.png,0,117182,0.44701385
semantic_instance_196.png,1,90812,0.34642029
semantic_instance_196.png,2,4669,0.01781082
semantic_instance_196.png,3,10870,0.04146576
semantic_instance_196.png,4,5770,0.02201080
semantic_instance_196.png,5,22012,0.08396912
semantic_instance_196.png,6,10829,0.04130936
semantic_instance_197.png,0,116632,0.44491577
semantic_instance_197.png,1,90424,0.34494019
semantic_instance_197.png,2,5183,0.01977158
semantic_instance_197.png,3,10830,0.04131317
semantic_instance_197.png,4,6006,0.02291107
semantic_instance_197.png,5,22075,0.08420944
semantic_instance_197.png,6,10994,0.04193878
semantic_instance_198.png,0,116009,0.44253922
semantic_instance_198.png,1,90104,0.34371948
semantic_instance_198.png,2,5639,0.02151108
semantic_instance_198.png,3,10786,0.04114532
semantic_instance_198.png,4,6277,0.02394485
semantic_instance_198.png,5,22178,0.08460236
semantic_instance_198.png,6,11151,0.04253769
semantic_instance_199.png,0,115402,0.44022369
semantic_instance_199.png,1,89778,0.34247589
semantic_instance_199.png,2,6106,0.02329254
semantic_instance_199.png,3,10756,0.04103088
semantic_instance_199.png,4,6533,0.02492142
semantic_instance_199.png,5,22253,0.08488846
semantic_instance_199.png,6,11316,0.04316711
semantic_instance_200.png,0,114838,0.43807220
semantic_instance_200.png,1,89418,0.34110260
semantic_instance_200.png,2,6589,0.02513504
semantic_instance_200.png,3,10723,0.04090500
semantic_instance_200.png,4,6710,0.02559662
semantic_instance_200.png,5,22367,0.08532333
semantic_instance_200.png,6,11499,0.04386520
semantic_instance_201.png,0,114180,0.43556213
semantic_instance_201.png,1,89092,0.33985901
semantic_instance_201.png,2,7067,0.02695847
semantic_instance_201.png,3,10698,0.04080963
semantic_instance_201.png,4,6902,0.02632904
semantic_instance_201.png,5,22528,0.08593750
semantic_instance_201.png,6,11677,0.04454422
semantic_instance_202.png,0,113559,0.43319321
semantic_instance_202.png,1,88834,0.33887482
semantic_instance_202.png,2,7573,0.02888870
semantic_instance_202.png,3,10635,0.04056931
semantic_instance_202.png,4,7047,0.02688217
semantic_instance_202.png,5,22637,0.08635330
semantic_instance_202.png,6,11859,0.04523849
semantic_instance_203.png,0,112983,0.43099594
semantic_instance_203.png,1,88665,0.33823013
semantic_instance_203.png,2,8072,0.03079224
semantic_instance_203.png,3,10442,0.03983307
semantic_instance_203.png,4,7184,0.02740479
semantic_instance_203.png,5,22749,0.08678055
semantic_instance_203.png,6,12049,0.04596329
semantic_instance_204.png,0,112369,0.42865372
semantic_instance_204.png,1,88505,0.33761978
semantic_instance_204.png,2,8582,0.03273773
semantic_instance_204.png,3,10178,0.03882599
semantic_instance_204.png,4,7303,0.02785873
semantic_instance_204.png,5,22916,0.08741760
semantic_instance_204.png,6,12291,0.04688644
semantic_instance_205.png,0,111873,0.42676163
semantic_instance_205.png,1,88347,0.33701706
semantic_instance_205.png,2,9101,0.03471756
semantic_instance_205.png,3,9875,0.03767014
semantic_instance_205.png,4,7422,0.02831268
semantic_instance_205.png,5,23001,0.08774185
semantic_instance_205.png,6,12525,0.04777908
semantic_instance_206.png,0,111292,0.42454529
semantic_instance_206.png,1,88205,0.33647537
semantic_instance_206.png,2,9621,0.03670120
semantic_instance_206.png,3,9530,0.03635406
semantic_instance_206.png,4,7544,0.02877808
semantic_instance_206.png,5,23177,0.08841324
semantic_instance_206.png,6,12775,0.04873276
semantic_instance_207.png,0,110793,0.42264175
semantic_instance_207.png,1,88000,0.33569336
semantic_instance_207.png,2,10037,0.03828812
semantic_instance_207.png,3,9157,0.03493118
semantic_instance_207.png,4,7671,0.02926254
semantic_instance_207.png,5,23467,0.08951950
semantic_instance_207.png,6,13019,0.04966354
semantic_instance_208.png,0,110213,0.42042923
semantic_instance_208.png,1,87883,0.33524704
semantic_instance_208.png,2,10564,0.04029846
semantic_instance_208.png,3,8743,0.03335190
semantic_instance_208.png,4,7819,0.02982712
semantic_instance_208.png,5,23641,0.09018326
semantic_instance_208.png,6,13281,0.05066299
semantic_instance_209.png,0,109688,0.41842651
semantic_instance_209.png,1,87776,0.33483887
semantic_instance_209.png,2,11073,0.04224014
semantic_instance_209.png,3,8284,0.03160095
semantic_instance_209.png,4,7992,0.03048706
semantic_instance_209.png,5,23798,0.09078217
semantic_instance_209.png,6,13533,0.05162430
semantic_instance_210.png,0,109087,0.41613388
semantic_instance_210.png,1,87683,0.33448410
semantic_instance_210.png,2,11592,0.04421997
semantic_instance_210.png,3,7806,0.02977753
semantic_instance_210.png,4,8168,0.03115845
semantic_instance_210.png,5,24004,0.09156799
semantic_instance_210.png,6,13804,0.05265808
semantic_instance_211.png,0,108521,0.41397476
semantic_instance_211.png,1,87562,0.33402252
semantic_instance_211.png,2,12106,0.04618073
semantic_instance_211.png,3,7316,0.02790833
semantic_instance_211.png,4,8363,0.03190231
semantic_instance_211.png,5,24197,0.09230423
semantic_instance_211.png,6,14079,0.05370712
semantic_instance_212.png,0,107908,0.41163635
semantic_instance_212.png,1,87471,0.33367538
semantic_instance_212.png,2,12618,0.04813385
semantic_instance_212.png,3,6791,0.02590561
semantic_instance_212.png,4,8568,0.03268433
semantic_instance_212.png,5,24435,0.09321213
semantic_instance_212.png,6,14353,0.05475235
semantic_instance_213.png,0,107336,0.40945435
semantic_instance_213.png,1,87345,0.33319473
semantic_instance_213.png,2,13131,0.05009079
semantic_instance_213.png,3,6283,0.02396774
semantic_instance_213.png,4,8775,0.03347397
semantic_instance_213.png,5,24586,0.09378815
semantic_instance_213.png,6,14688,0.05603027
semantic_instance_214.png,0,106717,0.40709305
semantic_instance_214.png,1,87200,0.33264160
semantic_instance_214.png,2,13635,0.05201340
semantic_instance_214.png,3,5757,0.02196121
semantic_instance_214.png,4,8997,0.03432083
semantic_instance_214.png,5,24806,0.09462738
semantic_instance_214.png,6,15032,0.05734253
semantic_instance_215.png,0,106168,0.40499878
semantic_instance_215.png,1,87061,0.33211136
semantic_instance_215.png,2,14086,0.05373383
semantic_instance_215.png,3,5212,0.01988220
semantic_instance_215.png,4,9250,0.03528595
semantic_instance_215.png,5,24981,0.09529495
semantic_instance_215.png,6,15386,0.05869293
semantic_instance_216.png,0,105514,0.40250397
semantic_instance_216.png,1,86851,0.33131027
semantic_instance_216.png,2,14582,0.05562592
semantic_instance_216.png,3,4667,0.01780319
semantic_instance_216.png,4,9487,0.03619003
semantic_instance_216.png,5,25297,0.09650040
semantic_instance_216.png,6,15746,0.06006622
semantic_instance_217.png,0,105005,0.40056229
semantic_instance_217.png,1,86590,0.33031464
semantic_instance_217.png,2,15084,0.05754089
semantic_instance_217.png,3,4098,0.01563263
semantic_instance_217.png,4,9751,0.03719711
semantic_instance_217.png,5,25511,0.09731674
semantic_instance_217.png,6,16105,0.06143570
semantic_instance_218.png,0,104356,0.39808655
semantic_instance_218.png,1,86340,0.32936096
semantic_instance_218.png,2,15591,0.05947495
semantic_instance_218.png,3,3548,0.01353455
semantic_instance_218.png,4,10043,0.03831100
semantic_instance_218.png,5,25793,0.09839249
semantic_instance_218.png,6,16473,0.06283951
semantic_instance_219.png,0,103861,0.39619827
semantic_instance_219.png,1,86004,0.32807922
semantic_instance_219.png,2,16094,0.06139374
semantic_instance_219.png,3,3008,0.01147461
semantic_instance_219.png,4,10372,0.03956604
semantic_instance_219.png,5,25953,0.09900284
semantic_instance_219.png,6,16852,0.06428528
semantic_instance_220.png,0,103224,0.39376831
semantic_instance_220.png,1,85638,0.32668304
semantic_instance_220.png,2,16598,0.06331635
semantic_instance_220.png,3,2486,0.00948334
semantic_instance_220.png,4,10743,0.04098129
semantic_instance_220.png,5,26225,0.10004044
semantic_instance_220.png,6,17230,0.06572723
semantic_instance_221.png,0,102721,0.39184952
semantic_instance_221.png,1,85214,0.32506561
semantic_instance_221.png,2,17084,0.06517029
semantic_instance_221.png,3,1987,0.00757980
semantic_instance_221.png,4,11162,0.04257965
semantic_instance_221.png,5,26352,0.10052490
semantic_instance_221.png,6,17624,0.06723022
semantic_instance_222.png,0,102063,0.38933945
semantic_instance_222.png,1,84692,0.32307434
semantic_instance_222.png,2,17551,0.06695175
semantic_instance_222.png,3,1517,0.00578690
semantic_instance_222.png,4,11607,0.04427719
semantic_instance_222.png,5,26632,0.10159302
semantic_instance_222.png,6,18082,0.06897736
semantic_instance_223.png,0,101438,0.38695526
semantic_instance_223.png,1,84159,0.32104111
semantic_instance_223.png,2,18021,0.06874466
semantic_instance_223.png,3,1079,0.00411606
semantic_instance_223.png,4,12076,0.04606628
semantic_instance_223.png,5,26830,0.10234833
semantic_instance_223.png,6,18541,0.07072830
semantic_instance_224.png,0,100734,0.38426971
semantic_instance_224.png,1,83537,0.31866837
semantic_instance_224.png,2,18479,0.07049179
semantic_instance_224.png,3,667,0.00254440
semantic_instance_224.png,4,12565,0.04793167
semantic_instance_224.png,5,27151,0.10357285
semantic_instance_224.png,6,19011,0.07252121
semantic_instance_225.png,0,100018,0.38153839
semantic_instance_225.png,1,82853,0.31605911
semantic_instance_225.png,2,18937,0.07223892
semantic_instance_225.png,3,323,0.00123215
semantic_instance_225.png,4,13067,0.04984665
semantic_instance_225.png,5,27448,0.10470581
semantic_instance_225.png,6,19498,0.07437897
semantic_instance_226.png,0,99366,0.37905121
semantic_instance_226.png,1,82208,0.31359863
semantic_instance_226.png,2,19365,0.07387161
semantic_instance_226.png,3,71,0.00027084
semantic_instance_226.png,4,13542,0.05165863
semantic_instance_226.png,5,27628,0.10539246
semantic_instance_226.png,6,19964,0.07615662
semantic_instance_227.png,0,98610,0.37616730
semantic_instance_227.png,1,81407,0.31054306
semantic_instance_227.png,2,19783,0.07546616
semantic_instance_227.png,3,3,0.00001144
semantic_instance_227.png,4,13984,0.05334473
semantic_instance_227.png,5,27900,0.10643005
semantic_instance_227.png,6,20457,0.07803726
semantic_instance_228.png,0,98016,0.37390137
semantic_instance_228.png,1,80503,0.30709457
semantic_instance_228.png,2,20190,0.07701874
semantic_instance_228.png,3,63,0.00024033
semantic_instance_228.png,4,14408,0.05496216
semantic_instance_228.png,5,28018,0.10688019
semantic_instance_228.png,6,20946,0.07990265
semantic_instance_229.png,0,97334,0.37129974
semantic_instance_229.png,1,79570,0.30353546
semantic_instance_229.png,2,20578,0.07849884
semantic_instance_229.png,3,177,0.00067520
semantic_instance_229.png,4,14801,0.05646133
semantic_instance_229.png,5,28258,0.10779572
semantic_instance_229.png,6,21426,0.08173370
semantic_instance_230.png,0,96782,0.36919403
semantic_instance_230.png,1,78566,0.29970551
semantic_instance_230.png,2,20972,0.08000183
semantic_instance_230.png,3,317,0.00120926
semantic_instance_230.png,4,15157,0.05781937
semantic_instance_230.png,5,28392,0.10830688
semantic_instance_230.png,6,21958,0.08376312
semantic_instance_231.png,0,96099,0.36658859
semantic_instance_231.png,1,77532,0.29576111
semantic_instance_231.png,2,21359,0.08147812
semantic_instance_231.png,3,474,0.00180817
semantic_instance_231.png,4,15439,0.05889511
semantic_instance_231.png,5,28704,0.10949707
semantic_instance_231.png,6,22537,0.08597183
semantic_instance_232.png,0,95587,0.36463547
semantic_instance_232.png,1,76488,0.29177856
semantic_instance_232.png,2,21747,0.08295822
semantic_instance_232.png,3,639,0.00243759
semantic_instance_232.png,4,15717,0.05995560
semantic_instance_232.png,5,28867,0.11011887
semantic_instance_232.png,6,23099,0.08811569
semantic_instance_233.png,0,94999,0.36239243
semantic_instance_233.png,1,75410,0.28766632
semantic_instance_233.png,2,22118,0.08437347
semantic_instance_233.png,3,839,0.00320053
semantic_instance_233.png,4,15993,0.06100845
semantic_instance_233.png,5,29124,0.11109924
semantic_instance_233.png,6,23661,0.09025955
semantic_instance_234.png,0,94564,0.36073303
semantic_instance_234.png,1,74275,0.28333664
semantic_instance_234.png,2,22511,0.08587265
semantic_instance_234.png,3,1070,0.00408173
semantic_instance_234.png,4,16269,0.06206131
semantic_instance_234.png,5,29221,0.11146927
semantic_instance_234.png,6,24234,0.09244537
semantic_instance_235.png,0,94012,0.35862732
semantic_instance_235.png,1,73150,0.27904510
semantic_instance_235.png,2,22874,0.08725739
semantic_instance_235.png,3,1328,0.00506592
semantic_instance_235.png,4,16558,0.06316376
semantic_instance_235.png,5,29429,0.11226273
semantic_instance_235.png,6,24793,0.09457779
semantic_instance_236.png,0,93598,0.35704803
semantic_instance_236.png,1,72014,0.27471161
semantic_instance_236.png,2,23254,0.08870697
semantic_instance_236.png,3,1601,0.00610733
semantic_instance_236.png,4,16866,0.06433868
semantic_instance_236.png,5,29470,0.11241913
semantic_instance_236.png,6,25341,0.09666824
semantic_instance_237.png,0,93093,0.35512161
semantic_instance_237.png,1,70872,0.27035522
semantic_instance_237.png,2,23555,0.08985519
semantic_instance_237.png,3,1885,0.00719070
semantic_instance_237.png,4,17211,0.06565475
semantic_instance_237.png,5,29643,0.11307907
semantic_instance_237.png,6,25885,0.09874344
semantic_instance_238.png,0,92555,0.35306931
semantic_instance_238.png,1,69655,0.26571274
semantic_instance_238.png,2,23779,0.09070969
semantic_instance_238.png,3,2149,0.00819778
semantic_instance_238.png,4,17812,0.06794739
semantic_instance_238.png,5,29725,0.11339188
semantic_instance_238.png,6,26469,0.10097122
semantic_instance_239.png,0,91689,0.34976578
semantic_instance_239.png,1,68307,0.26057053
semantic_instance_239.png,2,23895,0.09115219
semantic_instance_239.png,3,2416,0.00921631
semantic_instance_239.png,4,18795,0.07169724
semantic_instance_239.png,5,29947,0.11423874
semantic_instance_239.png,6,27095,0.10335922
semantic_instance_240.png,0,90968,0.34701538
semantic_instance_240.png,1,66994,0.25556183
semantic_instance_240.png,2,23952,0.09136963
semantic_instance_240.png,3,2680,0.01022339
semantic_instance_240.png,4,19834,0.07566071
semantic_instance_240.png,5,30011,0.11448288
semantic_instance_240.png,6,27705,0.10568619
semantic_instance_241.png,0,90200,0.34408569
semantic_instance_241.png,1,65765,0.25087357
semantic_instance_241.png,2,23886,0.09111786
semantic_instance_241.png,3,2949,0.01124954
semantic_instance_241.png,4,20912,0.07977295
semantic_instance_241.png,5,30154,0.11502838
semantic_instance_241.png,6,28278,0.10787201
semantic_instance_242.png,0,89596,0.34178162
semantic_instance_242.png,1,64611,0.24647141
semantic_instance_242.png,2,23786,0.09073639
semantic_instance_242.png,3,3175,0.01211166
semantic_instance_242.png,4,21999,0.08391953
semantic_instance_242.png,5,30136,0.11495972
semantic_instance_242.png,6,28841,0.11001968
semantic_instance_243.png,0,89094,0.33986664
semantic_instance_243.png,1,63500,0.24223328
semantic_instance_243.png,2,23620,0.09010315
semantic_instance_243.png,3,3406,0.01299286
semantic_instance_243.png,4,23074,0.08802032
semantic_instance_243.png,5,30081,0.11474991
semantic_instance_243.png,6,29369,0.11203384
semantic_instance_244.png,0,88844,0.33891296
semantic_instance_244.png,1,62432,0.23815918
semantic_instance_244.png,2,23412,0.08930969
semantic_instance_244.png,3,3613,0.01378250
semantic_instance_244.png,4,24132,0.09205627
semantic_instance_244.png,5,29833,0.11380386
semantic_instance_244.png,6,29878,0.11397552
semantic_instance_245.png,0,88692,0.33833313
semantic_instance_245.png,1,61448,0.23440552
semantic_instance_245.png,2,23104,0.08813477
semantic_instance_245.png,3,3796,0.01448059
semantic_instance_245.png,4,25144,0.09591675
semantic_instance_245.png,5,29563,0.11277390
semantic_instance_245.png,6,30397,0.11595535
semantic_instance_246.png,0,88659,0.33820724
semantic_instance_246.png,1,60530,0.23090363
semantic_instance_246.png,2,22722,0.08667755
semantic_instance_246.png,3,3905,0.01489639
semantic_instance_246.png,4,26114,0.09961700
semantic_instance_246.png,5,29261,0.11162186
semantic_instance_246.png,6,30953,0.11807632
semantic_instance_247.png,0,88789,0.33870316
semantic_instance_247.png,1,59703,0.22774887
semantic_instance_247.png,2,22253,0.08488846
semantic_instance_247.png,3,4014,0.01531219
semantic_instance_247.png,4,27028,0.10310364
semantic_instance_247.png,5,28869,0.11012650
semantic_instance_247.png,6,31488,0.12011719
semantic_instance_248.png,0,88933,0.33925247
semantic_instance_248.png,1,58990,0.22502899
semantic_instance_248.png,2,21720,0.08285522
semantic_instance_248.png,3,4065,0.01550674
semantic_instance_248.png,4,27901,0.10643387
semantic_instance_248.png,5,28542,0.10887909
semantic_instance_248.png,6,31993,0.12204361
semantic_instance_249.png,0,89135,0.34002304
semantic_instance_249.png,1,58336,0.22253418
semantic_instance_249.png,2,21268,0.08113098
semantic_instance_249.png,3,4112,0.01568604
semantic_instance_249.png,4,28716,0.10954285
semantic_instance_249.png,5,28149,0.10737991
semantic_instance_249.png,6,32428,0.12370300
semantic_instance_250.png,0,89329,0.34076309
semantic_instance_250.png,1,57712,0.22015381
semantic_instance_250.png,2,20849,0.07953262
semantic_instance_250.png,3,4116,0.01570129
semantic_instance_250.png,4,29477,0.11244583
semantic_instance_250.png,5,27808,0.10607910
semantic_instance_250.png,6,32853,0.12532425
semantic_instance_251.png,0,89553,0.34161758
semantic_instance_251.png,1,57232,0.21832275
semantic_instance_251.png,2,20426,0.07791901
semantic_instance_251.png,3,4105,0.01565933
semantic_instance_251.png,4,30166,0.11507416
semantic_instance_251.png,5,27456,0.10473633
semantic_instance_251.png,6,33206,0.12667084
semantic_instance_252.png,0,89829,0.34267044
semantic_instance_252.png,1,56936,0.21719360
semantic_instance_252.png,2,19926,0.07601166
semantic_instance_252.png,3,4048,0.01544189
semantic_instance_252.png,4,30770,0.11737823
semantic_instance_252.png,5,27101,0.10338211
semantic_instance_252.png,6,33534,0.12792206
semantic_instance_253.png,0,90041,0.34347916
semantic_instance_253.png,1,56771,0.21656418
semantic_instance_253.png,2,19363,0.07386398
semantic_instance_253.png,3,3968,0.01513672
semantic_instance_253.png,4,31240,0.11917114
semantic_instance_253.png,5,26822,0.10231781
semantic_instance_253.png,6,33939,0.12946701
semantic_instance_254.png,0,90242,0.34424591
semantic_instance_254.png,1,56740,0.21644592
semantic_instance_254.png,2,18861,0.07194901
semantic_instance_254.png,3,3833,0.01462173
semantic_instance_254.png,4,31610,0.12058258
semantic_instance_254.png,5,26575,0.10137558
semantic_instance_254.png,6,34283,0.13077927
semantic_instance_255.png,0,90424,0.34494019
semantic_instance_255.png,1,56871,0.21694565
semantic_instance_255.png,2,18385,0.07013321
semantic_instance_255.png,3,3636,0.01387024
semantic_instance_255.png,4,31929,0.12179947
semantic_instance_255.png,5,26339,0.10047531
semantic_instance_255.png,6,34560,0.13183594
semantic_instance_256.png,0,90535,0.34536362
semantic_instance_256.png,1,57126,0.21791840
semantic_instance_256.png,2,17956,0.06849670
semantic_instance_256.png,3,3373,0.01286697
semantic_instance_256.png,4,32225,0.12292862
semantic_instance_256.png,5,26168,0.09982300
semantic_instance_256.png,6,34761,0.13260269
semantic_instance_257.png,0,90385,0.34479141
semantic_instance_257.png,1,57144,0.21798706
semantic_instance_257.png,2,17573,0.06703568
semantic_instance_257.png,3,3092,0.01179504
semantic_instance_257.png,4,33038,0.12602997
semantic_instance_257.png,5,25982,0.09911346
semantic_instance_257.png,6,34930,0.13324738
semantic_instance_258.png,0,90225,0.34418106
semantic_instance_258.png,1,57214,0.21825409
semantic_instance_258.png,2,17231,0.06573105
semantic_instance_258.png,3,2808,0.01071167
semantic_instance_258.png,4,33833,0.12906265
semantic_instance_258.png,5,25815,0.09847641
semantic_instance_258.png,6,35018,0.13358307
semantic_instance_259.png,0,90117,0.34376907
semantic_instance_259.png,1,57260,0.21842957
semantic_instance_259.png,2,16822,0.06417084
semantic_instance_259.png,3,2532,0.00965881
semantic_instance_259.png,4,34621,0.13206863
semantic_instance_259.png,5,25665,0.09790421
semantic_instance_259.png,6,35127,0.13399887
semantic_instance_260.png,0,90071,0.34359360
semantic_instance_260.png,1,57253,0.21840286
semantic_instance_260.png,2,16374,0.06246185
semantic_instance_260.png,3,2248,0.00857544
semantic_instance_260.png,4,35394,0.13501740
semantic_instance_260.png,5,25562,0.09751129
semantic_instance_260.png,6,35242,0.13443756
semantic_instance_261.png,0,90081,0.34363174
semantic_instance_261.png,1,57127,0.21792221
semantic_instance_261.png,2,16069,0.06129837
semantic_instance_261.png,3,1916,0.00730896
semantic_instance_261.png,4,36195,0.13807297
semantic_instance_261.png,5,25460,0.09712219
semantic_instance_261.png,6,35296,0.13464355
semantic_instance_262.png,0,90114,0.34375763
semantic_instance_262.png,1,56991,0.21740341
semantic_instance_262.png,2,15838,0.06041718
semantic_instance_262.png,3,1573,0.00600052
semantic_instance_262.png,4,37010,0.14118195
semantic_instance_262.png,5,25345,0.09668350
semantic_instance_262.png,6,35273,0.13455582
semantic_instance_263.png,0,90128,0.34381104
semantic_instance_263.png,1,56862,0.21691132
semantic_instance_263.png,2,15614,0.05956268
semantic_instance_263.png,3,1233,0.00470352
semantic_instance_263.png,4,37842,0.14435577
semantic_instance_263.png,5,25285,0.09645462
semantic_instance_263.png,6,35180,0.13420105
semantic_instance_264.png,0,90150,0.34389496
semantic_instance_264.png,1,56774,0.21657562
semantic_instance_264.png,2,15380,0.05867004
semantic_instance_264.png,3,905,0.00345230
semantic_instance_264.png,4,38696,0.14761353
semantic_instance_264.png,5,25211,0.09617233
semantic_instance_264.png,6,35028,0.13362122
semantic_instance_265.png,0,90149,0.34389114
semantic_instance_265.png,1,56718,0.21636200
semantic_instance_265.png,2,15146,0.05777740
semantic_instance_265.png,3,608,0.00231934
semantic_instance_265.png,4,39559,0.15090561
semantic_instance_265.png,5,25155,0.09595871
semantic_instance_265.png,6,34809,0.13278580
semantic_instance_266.png,0,90183,0.34402084
semantic_instance_266.png,1,56589,0.21586990
semantic_instance_266.png,2,14867,0.05671310
semantic_instance_266.png,3,345,0.00131607
semantic_instance_266.png,4,40442,0.15427399
semantic_instance_266.png,5,25063,0.09560776
semantic_instance_266.png,6,34655,0.13219833
semantic_instance_267.png,0,90221,0.34416580
semantic_instance_267.png,1,56422,0.21523285
semantic_instance_267.png,2,14626,0.05579376
semantic_instance_267.png,3,146,0.00055695
semantic_instance_267.png,4,41339,0.15769577
semantic_instance_267.png,5,24915,0.09504318
semantic_instance_267.png,6,34475,0.13151169
semantic_instance_268.png,0,90339,0.34461594
semantic_instance_268.png,1,56230,0.21450043
semantic_instance_268.png,2,14390,0.05489349
semantic_instance_268.png,3,34,0.00012970
semantic_instance_268.png,4,42246,0.16115570
semantic_instance_268.png,5,24696,0.09420776
semantic_instance_268.png,6,34209,0.13049698
semantic_instance_269.png,0,90520,0.34530640
semantic_instance_269.png,1,55954,0.21344757
semantic_instance_269.png,2,14192,0.05413818
semantic_instance_269.png,4,43151,0.16460800
semantic_instance_269.png,5,24422,0.09316254
semantic_instance_269.png,6,33905,0.12933731
semantic_instance_270.png,0,90768,0.34625244
semantic_instance_270.png,1,55683,0.21241379
semantic_instance_270.png,2,14059,0.05363083
semantic_instance_270.png,4,44027,0.16794968
semantic_instance_270.png,5,24076,0.09184265
semantic_instance_270.png,6,33531,0.12791061
semantic_instance_271.png,0,91057,0.34735489
semantic_instance_271.png,1,55414,0.21138763
semantic_instance_271.png,2,14029,0.05351639
semantic_instance_271.png,4,44881,0.17120743
semantic_instance_271.png,5,23657,0.09024429
semantic_instance_271.png,6,33106,0.12628937
semantic_instance_272.png,0,91267,0.34815598
semantic_instance_272.png,1,55051,0.21000290
semantic_instance_272.png,2,14203,0.05418015
semantic_instance_272.png,3,25,0.00009537
semantic_instance_272.png,4,45718,0.17440033
semantic_instance_272.png,5,23210,0.08853912
